lat,lon,weather_main,weather_description,temp,pressure,humidity,temp_min,temp_max,pressure_sea_level,pressure_grnd_level,wind_speed,wind_deg,cloudiness,rain_1h,rain_3h,snow_1h,snow_3h,country,sunrise,sunset,city_id,city_name,uv,date_iso,dt
1.35,103.82,Rain,shower rain,301.69,1009.0,78.0,299.82,304.15,-1.0,-1.0,1.0,-1.0,40.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562495923
1.35,103.82,Rain,shower rain,301.69,1009.0,78.0,299.82,304.15,-1.0,-1.0,1.0,-1.0,40.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562495923
1.35,103.82,Clouds,broken clouds,301.7,1010.0,83.0,300.15,303.15,-1.0,-1.0,1.0,-1.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562500727
1.35,103.82,Rain,light intensity shower rain,301.7,1009.0,88.0,300.15,303.15,-1.0,-1.0,1.0,-1.0,40.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562500257
1.35,103.82,Rain,shower rain,302.15,1009.0,78.0,301.15,304.15,-1.0,-1.0,1.0,-1.0,40.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562496810
1.35,103.82,Rain,light intensity shower rain,301.59,1009.0,88.0,300.15,303.15,-1.0,-1.0,1.0,-1.0,40.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562499113
1.35,103.82,Clouds,broken clouds,301.37,1010.0,83.0,300.15,303.15,-1.0,-1.0,1.0,-1.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562501513
1.35,103.82,Rain,light intensity shower rain,301.59,1009.0,88.0,300.15,303.15,-1.0,-1.0,1.0,-1.0,40.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562499113
1.35,103.82,Clouds,broken clouds,301.33,1011.0,83.0,299.15,303.15,-1.0,-1.0,1.0,-1.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562506313
1.35,103.82,Clouds,broken clouds,301.37,1010.0,83.0,300.15,303.15,-1.0,-1.0,1.0,-1.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562501513
1.35,103.82,Clouds,scattered clouds,301.29,1012.0,88.0,299.15,303.15,-1.0,-1.0,1.0,-1.0,40.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562510453
1.35,103.82,Clouds,broken clouds,301.57,1011.0,83.0,299.15,303.15,-1.0,-1.0,1.0,-1.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562506913
1.35,103.82,Clouds,broken clouds,301.57,1011.0,83.0,299.15,303.15,-1.0,-1.0,1.0,-1.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562507513
1.35,103.82,Clouds,scattered clouds,301.29,1012.0,88.0,299.15,303.15,-1.0,-1.0,1.0,-1.0,40.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562511098
1.35,103.82,Clouds,scattered clouds,300.88,1012.0,88.0,298.71,303.15,-1.0,-1.0,1.0,-1.0,40.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562509544
1.35,103.82,Thunderstorm,thunderstorm,300.98,1012.0,88.0,298.15,302.15,-1.0,-1.0,1.0,-1.0,40.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562514713
1.35,103.82,Thunderstorm,thunderstorm,300.67,1012.0,88.0,298.15,302.15,-1.0,-1.0,1.0,-1.0,40.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562513513
1.35,103.82,Thunderstorm,thunderstorm,300.67,1012.0,88.0,298.15,302.15,-1.0,-1.0,1.0,-1.0,40.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562513513
1.35,103.82,Thunderstorm,thunderstorm,300.98,1012.0,88.0,298.15,302.15,-1.0,-1.0,1.0,-1.0,40.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562514713
1.35,103.82,Mist,mist,299.79,1009.0,83.0,297.04,302.15,-1.0,-1.0,1.5,190.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.92,2019-07-06T12:00:00Z,1562451713
1.35,103.82,Mist,mist,299.8,1009.0,83.0,297.04,302.15,-1.0,-1.0,1.5,190.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.92,2019-07-06T12:00:00Z,1562450879
1.35,103.82,Mist,mist,299.79,1009.0,83.0,297.04,302.15,-1.0,-1.0,1.5,190.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.92,2019-07-06T12:00:00Z,1562451713
1.35,103.82,Rain,shower rain,303.61,1009.0,70.0,302.15,305.93,-1.0,-1.0,1.5,10.0,40.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562491229
1.35,103.82,Rain,shower rain,303.61,1009.0,70.0,302.15,305.93,-1.0,-1.0,1.5,10.0,40.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562491229
1.35,103.82,Rain,shower rain,302.82,1009.0,70.0,299.15,305.93,-1.0,-1.0,1.5,10.0,40.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562490001
1.35,103.82,Rain,shower rain,303.61,1009.0,70.0,302.15,305.93,-1.0,-1.0,1.5,10.0,40.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562490713
1.35,103.82,Thunderstorm,thunderstorm,301.4,1010.0,83.0,299.82,304.15,-1.0,-1.0,1.5,20.0,40.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562494121
1.35,103.82,Thunderstorm,thunderstorm,301.39,1010.0,83.0,299.82,304.15,-1.0,-1.0,1.5,20.0,40.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562494913
1.35,103.82,Thunderstorm,thunderstorm,301.4,1010.0,83.0,299.82,304.15,-1.0,-1.0,1.5,20.0,40.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562493713
1.35,103.82,Thunderstorm,thunderstorm,301.39,1010.0,83.0,299.82,304.15,-1.0,-1.0,1.5,20.0,40.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562494913
1.35,103.82,Clouds,scattered clouds,301.5,1010.0,83.0,300.93,303.15,-1.0,-1.0,1.5,360.0,40.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562497913
1.35,103.82,Clouds,scattered clouds,301.5,1010.0,83.0,300.93,303.15,-1.0,-1.0,1.5,360.0,40.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562497913
1.35,103.82,Thunderstorm,thunderstorm,304.3,1010.0,59.0,301.15,306.48,-1.0,-1.0,4.1,170.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562482313
1.35,103.82,Thunderstorm,thunderstorm,304.31,1010.0,59.0,301.15,306.48,-1.0,-1.0,4.1,170.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562481713
1.35,103.82,Rain,light intensity shower rain,300.85,1010.0,88.0,298.15,303.15,-1.0,-1.0,2.1,180.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.92,2019-07-06T12:00:00Z,1562430533
1.35,103.82,Rain,light intensity shower rain,301.22,1010.0,88.0,298.15,303.15,-1.0,-1.0,2.1,180.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.92,2019-07-06T12:00:00Z,1562431897
1.35,103.82,Rain,light intensity shower rain,300.85,1010.0,88.0,298.15,303.15,-1.0,-1.0,2.1,180.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.92,2019-07-06T12:00:00Z,1562430533
1.35,103.82,Rain,light intensity shower rain,301.22,1010.0,88.0,298.15,303.15,-1.0,-1.0,2.1,180.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.92,2019-07-06T12:00:00Z,1562431897
1.35,103.82,Mist,mist,299.82,1009.0,83.0,297.04,302.15,-1.0,-1.0,2.1,160.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.92,2019-07-06T12:00:00Z,1562443313
1.35,103.82,Mist,mist,299.79,1009.0,83.0,297.04,302.15,-1.0,-1.0,2.1,160.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.92,2019-07-06T12:00:00Z,1562443913
1.35,103.82,Mist,mist,299.79,1009.0,83.0,297.04,302.15,-1.0,-1.0,2.1,160.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.92,2019-07-06T12:00:00Z,1562443913
1.35,103.82,Clouds,broken clouds,299.93,1010.0,83.0,297.04,302.15,-1.0,-1.0,2.1,160.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.66,2019-07-07T12:00:00Z,1562457685
1.35,103.82,Clouds,broken clouds,299.93,1010.0,83.0,297.04,302.15,-1.0,-1.0,2.1,160.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.66,2019-07-07T12:00:00Z,1562457685
1.35,103.82,Clouds,broken clouds,300.03,1010.0,83.0,297.04,302.15,-1.0,-1.0,2.1,160.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.66,2019-07-07T12:00:00Z,1562458851
1.35,103.82,Clouds,broken clouds,303.34,1011.0,74.0,302.15,304.15,-1.0,-1.0,2.1,120.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.66,2019-07-07T12:00:00Z,1562467313
1.35,103.82,Clouds,broken clouds,303.34,1011.0,74.0,302.15,304.15,-1.0,-1.0,2.1,120.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.66,2019-07-07T12:00:00Z,1562466713
1.35,103.82,Clouds,broken clouds,303.34,1011.0,74.0,302.15,304.15,-1.0,-1.0,2.1,120.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.66,2019-07-07T12:00:00Z,1562467913
1.35,103.82,Clouds,broken clouds,303.34,1011.0,74.0,302.15,304.15,-1.0,-1.0,2.1,120.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.66,2019-07-07T12:00:00Z,1562467913
1.35,103.82,Clouds,broken clouds,304.05,1011.0,58.0,303.71,305.15,-1.0,-1.0,2.1,190.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562472113
1.35,103.82,Clouds,broken clouds,304.0,1011.0,58.0,303.15,305.15,-1.0,-1.0,2.1,190.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562472418
1.35,103.82,Clouds,broken clouds,304.0,1011.0,58.0,303.15,305.15,-1.0,-1.0,2.1,190.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562472418
1.35,103.82,Rain,shower rain,304.52,1010.0,66.0,303.15,306.48,-1.0,-1.0,2.1,210.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562479913
1.35,103.82,Rain,shower rain,304.72,1010.0,66.0,303.15,306.48,-1.0,-1.0,2.1,210.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562480379
1.35,103.82,Rain,shower rain,304.72,1010.0,66.0,303.15,306.48,-1.0,-1.0,2.1,210.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562480379
1.35,103.82,Rain,light intensity shower rain,302.79,1009.0,94.0,298.15,306.48,-1.0,-1.0,2.1,-1.0,40.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562485313
1.35,103.82,Rain,light intensity shower rain,302.74,1009.0,94.0,298.15,306.48,-1.0,-1.0,2.1,-1.0,40.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562484713
1.35,103.82,Thunderstorm,thunderstorm,304.15,1010.0,78.0,301.15,306.48,-1.0,-1.0,2.1,-1.0,40.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562482822
1.35,103.82,Thunderstorm,thunderstorm,304.13,1010.0,78.0,301.15,306.48,-1.0,-1.0,2.1,-1.0,40.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562484113
1.35,103.82,Thunderstorm,thunderstorm,304.15,1010.0,78.0,301.15,306.48,-1.0,-1.0,2.1,-1.0,40.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562483513
1.35,103.82,Rain,light intensity shower rain,302.79,1009.0,94.0,298.15,306.48,-1.0,-1.0,2.1,-1.0,40.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562485313
1.35,103.82,Clouds,broken clouds,301.03,1013.0,79.0,298.71,303.15,-1.0,-1.0,2.1,180.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562512189
1.35,103.82,Clouds,broken clouds,301.29,1013.0,79.0,299.15,303.15,-1.0,-1.0,2.1,180.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562511527
1.35,103.82,Clouds,broken clouds,301.03,1013.0,79.0,298.71,303.15,-1.0,-1.0,2.1,180.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562512189
1.35,103.82,Clouds,broken clouds,300.84,1010.0,79.0,298.15,303.15,-1.0,-1.0,2.6,150.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.92,2019-07-06T12:00:00Z,1562429350
1.35,103.82,Clouds,broken clouds,300.84,1010.0,79.0,298.15,303.15,-1.0,-1.0,2.6,150.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.92,2019-07-06T12:00:00Z,1562430113
1.35,103.82,Mist,mist,300.07,1009.0,83.0,298.15,302.15,-1.0,-1.0,2.6,160.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.92,2019-07-06T12:00:00Z,1562440313
1.35,103.82,Mist,mist,300.07,1009.0,83.0,298.15,302.15,-1.0,-1.0,2.6,160.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.92,2019-07-06T12:00:00Z,1562440313
1.35,103.82,Mist,mist,300.26,1010.0,83.0,297.15,302.15,-1.0,-1.0,2.6,150.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.92,2019-07-06T12:00:00Z,1562453881
1.35,103.82,Mist,mist,300.26,1010.0,83.0,297.15,302.15,-1.0,-1.0,2.6,150.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.92,2019-07-06T12:00:00Z,1562453881
1.35,103.82,Mist,mist,299.8,1010.0,83.0,297.04,302.15,-1.0,-1.0,2.6,150.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.92,2019-07-06T12:00:00Z,1562455206
1.35,103.82,Rain,shower rain,304.9,1010.0,62.0,303.71,306.48,-1.0,-1.0,2.6,230.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562477356
1.35,103.82,Rain,shower rain,304.93,1010.0,62.0,303.71,306.48,-1.0,-1.0,2.6,230.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562478484
1.35,103.82,Rain,shower rain,304.93,1010.0,62.0,303.71,306.48,-1.0,-1.0,2.6,230.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562478484
1.35,103.82,Rain,shower rain,304.9,1010.0,62.0,303.71,306.48,-1.0,-1.0,2.6,230.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562477356
1.35,103.82,Clouds,broken clouds,301.44,1011.0,74.0,299.82,303.15,-1.0,-1.0,2.6,180.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562505113
1.35,103.82,Clouds,broken clouds,301.46,1011.0,74.0,300.15,303.15,-1.0,-1.0,2.6,180.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562504117
1.35,103.82,Clouds,broken clouds,301.44,1011.0,74.0,299.82,303.15,-1.0,-1.0,2.6,180.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562505113
1.35,103.82,Mist,mist,300.58,1010.0,79.0,298.15,302.15,-1.0,-1.0,3.1,150.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.92,2019-07-06T12:00:00Z,1562436713
1.35,103.82,Mist,mist,300.58,1010.0,79.0,298.15,302.15,-1.0,-1.0,3.1,150.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.92,2019-07-06T12:00:00Z,1562436713
1.35,103.82,Clouds,broken clouds,303.45,1011.0,74.0,302.15,305.93,-1.0,-1.0,3.1,180.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.66,2019-07-07T12:00:00Z,1562465513
1.35,103.82,Clouds,broken clouds,303.45,1011.0,74.0,302.15,305.93,-1.0,-1.0,3.1,180.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.66,2019-07-07T12:00:00Z,1562465513
1.35,103.82,Clouds,broken clouds,303.25,1011.0,70.0,302.04,304.15,-1.0,-1.0,3.1,170.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562468910
1.35,103.82,Clouds,broken clouds,303.25,1011.0,70.0,302.04,304.15,-1.0,-1.0,3.1,170.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562468910
1.35,103.82,Rain,shower rain,304.43,1011.0,66.0,303.71,305.15,-1.0,-1.0,3.1,180.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562476214
1.35,103.82,Rain,shower rain,304.43,1011.0,66.0,303.71,305.15,-1.0,-1.0,3.1,180.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562476214
1.35,103.82,Clouds,broken clouds,300.88,1012.0,79.0,298.71,303.15,-1.0,-1.0,3.1,170.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562508559
1.35,103.82,Clouds,broken clouds,300.88,1012.0,79.0,298.71,303.15,-1.0,-1.0,3.1,170.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562508559
1.35,103.82,Clouds,broken clouds,301.19,1012.0,79.0,298.71,303.15,-1.0,-1.0,3.1,170.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562508113
1.35,103.82,Rain,light intensity shower rain,300.7,1010.0,79.0,298.15,303.15,-1.0,-1.0,3.6,140.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.92,2019-07-06T12:00:00Z,1562433031
1.35,103.82,Rain,light intensity shower rain,300.7,1010.0,79.0,298.15,303.15,-1.0,-1.0,3.6,140.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.92,2019-07-06T12:00:00Z,1562433031
1.35,103.82,Clouds,broken clouds,303.98,1011.0,66.0,303.15,305.15,-1.0,-1.0,3.6,170.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562470913
1.35,103.82,Clouds,broken clouds,303.98,1011.0,66.0,303.15,305.15,-1.0,-1.0,3.6,170.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562471513
1.35,103.82,Clouds,broken clouds,303.91,1011.0,66.0,302.04,305.93,-1.0,-1.0,3.6,170.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562470313
1.35,103.82,Rain,shower rain,303.89,1010.0,66.0,303.15,305.15,-1.0,-1.0,3.6,180.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562473713
1.35,103.82,Rain,shower rain,303.98,1010.0,66.0,303.15,305.15,-1.0,-1.0,3.6,180.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562474433
1.35,103.82,Rain,shower rain,303.98,1010.0,66.0,303.15,305.15,-1.0,-1.0,3.6,180.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562475113
1.35,103.82,Rain,shower rain,303.98,1010.0,66.0,303.15,305.15,-1.0,-1.0,3.6,180.0,75.0,-1,-1,-1,-1,SG,1562454209,1562498111,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562475113
1.35,103.82,Clouds,broken clouds,300.72,1011.0,83.0,297.04,302.15,-1.0,-1.0,0.97,117.94,75.0,-1,-1,-1,-1,SG,1562540619,1562584519,1880755,Bright Hill Crescent,10.31,2019-07-08T12:00:00Z,1562548313
1.35,103.82,Clouds,broken clouds,300.61,1011.0,83.0,297.04,302.15,-1.0,-1.0,0.97,117.94,75.0,-1,-1,-1,-1,SG,1562540619,1562584519,1880755,Bright Hill Crescent,10.31,2019-07-08T12:00:00Z,1562547625
1.35,103.82,Clouds,broken clouds,300.71,1011.0,83.0,297.04,302.15,-1.0,-1.0,0.97,117.94,75.0,-1,-1,-1,-1,SG,1562540619,1562584519,1880755,Bright Hill Crescent,10.31,2019-07-08T12:00:00Z,1562548913
1.35,103.82,Clouds,broken clouds,300.71,1011.0,83.0,297.04,302.15,-1.0,-1.0,0.97,117.94,75.0,-1,-1,-1,-1,SG,1562540619,1562584519,1880755,Bright Hill Crescent,10.31,2019-07-08T12:00:00Z,1562548913
1.35,103.82,Clouds,scattered clouds,300.33,1012.0,88.0,298.15,302.15,-1.0,-1.0,0.5,-1.0,40.0,-1,-1,-1,-1,SG,1562540619,1562584519,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562520713
1.35,103.82,Clouds,scattered clouds,300.33,1012.0,88.0,298.15,302.15,-1.0,-1.0,0.5,-1.0,40.0,-1,-1,-1,-1,SG,1562540619,1562584519,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562520713
1.35,103.82,Clouds,scattered clouds,300.68,1012.0,88.0,298.15,302.15,-1.0,-1.0,0.5,-1.0,40.0,-1,-1,-1,-1,SG,1562540619,1562584519,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562521913
1.35,103.82,Clouds,broken clouds,299.54,1011.0,88.0,297.04,302.15,-1.0,-1.0,0.5,-1.0,75.0,-1,-1,-1,-1,SG,1562540619,1562584519,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562530313
1.35,103.82,Clouds,broken clouds,299.96,1010.0,94.0,297.15,302.15,-1.0,-1.0,0.5,280.0,75.0,-1,-1,-1,-1,SG,1562540619,1562584519,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562527913
1.35,103.82,Clouds,broken clouds,300.09,1010.0,94.0,297.15,302.15,-1.0,-1.0,0.5,280.0,75.0,-1,-1,-1,-1,SG,1562540619,1562584519,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562529113
1.35,103.82,Clouds,broken clouds,300.09,1010.0,94.0,297.15,302.15,-1.0,-1.0,0.5,280.0,75.0,-1,-1,-1,-1,SG,1562540619,1562584519,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562529113
1.35,103.82,Clouds,broken clouds,299.96,1010.0,94.0,297.15,302.15,-1.0,-1.0,0.5,280.0,75.0,-1,-1,-1,-1,SG,1562540619,1562584519,1880755,Bright Hill Crescent,10.61,2019-07-07T12:00:00Z,1562527913
