1554489850,987.54
1554489937,987.60
1554489999,987.56
1554490020,987.56
1554490089,987.56
1554490151,987.57
1554490213,987.58
1554490291,987.59
1554490373,987.57
1554490377,987.52
1554490436,987.51
1554490511,987.55
1554490591,987.27
1554490651,987.53
1554490692,987.55
1554490738,987.49
1554490809,987.64
1554490871,987.55
1554490952,987.30
1554491013,987.48
1554491039,987.45
1554491102,987.58
1554491162,987.50
1554491252,987.60
1554491313,987.59
1554491400,987.61
1554491520,987.57
1554491625,987.58
1554491682,987.58
1554491760,987.62
1554491790,987.62
1554491849,987.64
1554491911,987.60
1554492000,987.65
1554492015,987.62
1554492060,987.61
1554492150,987.66
1554492225,987.72
1554492284,987.69
1554492360,987.66
1554492420,987.68
1554492480,987.65
1554492549,987.63
1554492635,987.63
1554492701,987.63
1554492762,987.69
1554492806,988.27
1554492881,987.60
1554492932,987.64
1554493004,987.60
1554493029,987.59
1554493090,987.65
1554493169,987.64
1554493212,987.64
1554493545,987.63
1554493560,987.62
1554493638,987.71
1554493692,987.97
1554493750,987.68
1554493809,987.67
1554493920,987.69
1554493939,987.65
1554493988,987.66
1554494068,987.66
1554494131,987.61
1554494191,987.63
1554494263,987.73
1554494296,987.70
1554494357,987.81
1554494452,987.69
1554494489,987.74
1554494544,987.77
1554494605,987.72
1554494641,987.77
1554494715,987.77
1554494798,987.84
1554494833,987.82
1554494895,987.74
1554494983,987.76
1554495044,987.82
1554495105,987.82
1554495140,987.77
1554495226,987.82
1554495286,987.79
1554495332,987.80
1554495361,987.73
1554495440,987.73
1554495501,987.83
1554495547,987.81
1554495603,987.85
1554495709,987.88
1554495765,987.91
1554495804,987.86
1554495876,987.91
1554495901,990.08
1554495964,987.92
1554496066,988.19
1554496090,988.40
1554496150,988.53
1554496201,988.73
1554496261,988.27
1554496323,987.96
1554496403,988.56
1554496444,988.53
1554496505,988.42
1554496565,988.17
1554496625,988.44
1554496692,988.33
1554496756,988.41
1554496801,988.37
1554496881,988.34
1554496942,988.44
1554497002,988.61
1554497067,988.72
1554497127,988.45
1554497173,988.23
1554497233,988.21
1554497294,987.70
1554497354,988.18
1554497415,988.34
1554497492,988.19
1554497546,988.15
1554497624,988.26
1554497641,988.10
1554497723,988.27
1554497766,988.36
1554497827,988.28
1554497887,988.27
1554497952,987.98
1554498016,987.53
1554498064,987.60
1554498147,987.61
1554498207,987.66
1554498268,987.64
1554498328,987.65
1554498388,987.62
1554498448,987.63
1554498508,987.63
1554498568,987.69
1554498616,987.61
1554498661,987.62
1554498748,987.67
1554498808,987.70
1554498841,987.75
1554506042,988.61
1554512096,988.83
1554512097,988.83
1554512936,988.81
1554518584,988.87
1554526025,989.26
1554526076,989.19
1554526196,989.16
1554526265,989.15
1554526339,989.16
1554526409,989.15
1554526529,989.24
1554526589,989.22
1554526630,989.22
1554526745,989.25
1554526745,989.26
1554526819,989.25
1554526889,989.27
1554526949,989.23
1554527129,989.26
1554527189,989.22
1554527249,989.23
1554527372,989.27
1554527591,989.26
1554527591,989.21
1554527732,989.27
1554527968,989.26
1554528065,989.31
1554528065,989.31
1554528160,989.28
1554528186,989.29
1554528640,989.36
1554528640,989.40
1554528700,989.38
1554528760,989.39
1554528787,989.37
1554528965,989.40
1554528965,989.37
1554529240,989.46
1554529240,989.47
1554529360,989.41
1554529387,989.43
1554529438,989.63
1554529506,989.35
1554529567,989.34
1554529643,989.36
1554529692,989.39
1554529755,989.37
1554529840,989.41
1554529858,989.35
1554529916,989.38
1554529994,989.39
1554530040,989.41
1554530140,989.44
1554530201,989.46
1554530261,989.46
1554530328,989.45
1554530382,989.46
1554530400,989.44
1554530502,989.45
1554530521,989.47
1554530596,989.50
1554530656,989.51
1554530717,989.53
1554530777,989.54
1554530821,989.57
1554530877,989.60
1554530966,989.64
1554531060,989.63
1554531180,989.59
1554531300,989.62
1554531367,989.58
1554531427,989.62
1554531487,989.66
1554531568,989.64
1554531628,989.68
1554531688,989.67
1554531749,989.66
1554531815,989.66
1554531876,989.71
1554531936,989.69
1554531996,989.68
1554532056,989.69
1554532116,989.70
1554532177,989.69
1554532204,989.67
1554532272,989.72
1554532320,989.65
1554532380,989.71
1554532459,989.67
1554532560,989.67
1554532620,989.68
1554532740,989.64
1554532860,989.67
1554532980,989.65
1554533023,989.66
1554533100,989.64
1554533177,989.66
1554533220,989.50
1554533580,989.76
1554533955,989.89
1554534360,989.86
1554534720,989.76
1554535080,989.72
1554535306,989.76
1554535322,989.67
1554535411,989.68
1554535471,989.72
1554535532,989.67
1554535592,989.72
1554535629,989.72
1554535689,989.69
1554535771,989.68
1554535835,989.69
1554535895,989.70
1554535916,989.66
1554535989,989.68
1554536050,989.72
1554536110,989.66
1554536170,989.69
1554536230,989.67
1554536291,989.65
1554536351,989.68
1554536411,989.66
1554536471,989.65
1554536531,989.65
1554536591,989.65
1554536651,989.66
1554536711,989.62
1554536772,989.62
1554536844,989.62
1554536889,989.59
1554536936,989.59
1554537007,989.54
1554537072,989.57
1554537129,989.61
1554537177,989.62
1554537238,989.59
1554537299,989.65
1554537379,989.64
1554537420,989.61
1554537494,989.61
1554537536,989.61
1554537600,989.60
1554537658,989.54
1554537725,989.57
1554537785,989.53
1554537845,989.55
1554537905,989.54
1554537973,989.49
1554538373,989.53
1554538740,989.63
1554539113,989.59
1554539474,989.44
1554539854,989.32
1554540240,989.29
1554542040,989.11
1554543900,988.80
1554544500,988.71
1554544861,988.49
1554544945,988.50
1554544980,988.54
1554545047,988.56
1554545107,988.58
1554545174,988.56
1554545236,988.63
1554545296,988.58
1554545357,988.58
1554545435,988.58
1554545495,988.58
1554545580,988.58
1554545597,988.59
1554545700,988.61
1554545821,988.60
1554545906,988.61
1554545968,988.58
1554546036,988.61
1554546096,988.59
1554546156,988.57
1554546240,988.56
1554546300,988.56
1554546377,988.48
1554546480,988.50
1554546540,988.49
1554546557,988.50
1554546660,988.52
1554546720,988.50
1554546737,988.51
1554546840,988.49
1554546900,988.48
1554546960,988.41
1554547020,988.43
1554547080,988.41
1554547140,988.36
1554547157,988.35
1554547260,988.32
1554547320,988.31
1554547380,988.28
1554547380,988.24
1554547457,988.34
1554547560,988.31
1554547620,988.33
1554547681,988.31
1554547681,988.30
1554547745,988.32
1554547803,988.25
1554547920,988.27
1554547980,988.23
1554548040,988.23
1554548063,988.24
1554548108,988.22
1554548179,988.23
1554548280,988.24
1554548357,988.01
1554548417,987.93
1554548480,988.16
1554548526,988.06
1554550327,987.75
1554552145,987.71
1554552505,987.68
1554552960,987.62
1554553380,987.46
1554553753,987.41
1554554113,987.34
1554554474,987.36
1554554834,987.38
1554555194,987.33
1554555275,987.32
1554555353,987.33
1554555377,987.33
1554555440,987.37
1554555520,987.32
1554555562,987.28
1554555614,987.16
1554555701,987.37
1554555766,987.27
1554555822,987.34
1554555882,987.24
1554555942,987.21
1554556003,987.33
1554556063,987.24
1554556140,987.28
1554556154,987.25
1554556231,987.23
1554556305,987.21
1554556343,987.15
1554556425,987.02
1554556485,987.14
1554556550,987.00
1554556603,987.08
1554556676,986.95
1554556697,987.11
1554556775,987.08
1554556814,987.12
1554556878,987.09
1554556938,987.08
1554556998,987.14
1554557058,987.13
1554557115,987.12
1554557179,987.09
1554557234,987.15
1554557301,987.12
1554557338,987.09
1554557399,987.12
1554557459,987.08
1554557560,987.10
1554557621,987.07
1554557681,987.06
1554557741,986.99
1554557769,986.96
1554557830,987.03
1554557891,987.03
1554557946,987.14
1554558009,987.01
1554558069,986.96
1554558116,986.98
1554558189,987.06
1554558250,986.97
1554558310,987.03
1554558420,986.87
1554558429,986.94
1554558496,986.97
1554558540,987.03
1554558598,987.03
1554558691,987.11
1554558780,987.11
1554558796,987.13
1554558849,987.13
1554558896,987.14
1554558993,987.17
1554559080,987.07
1554559098,987.10
1554559200,987.07
1554559260,987.01
1554559320,987.03
1554559380,987.07
1554559440,987.01
1554559449,987.04
1554559560,987.04
1554559620,987.04
1554559680,987.14
1554559689,987.07
