"","ds","y"
"2256",2019-08-01 11:45:00,129
"2257",2019-08-01 12:00:00,0
"2258",2019-08-01 12:15:00,27
"2259",2019-08-01 12:30:00,50
"2260",2019-08-01 12:45:00,16
"2261",2019-08-01 13:00:00,13
"2262",2019-08-01 13:15:00,71
"2263",2019-08-01 13:30:00,134
"2264",2019-08-01 13:45:00,218
"2265",2019-08-01 14:00:00,46
"2266",2019-08-01 14:15:00,179
"2267",2019-08-01 14:30:00,0
"2268",2019-08-01 14:45:00,603
"2269",2019-08-01 15:00:00,396
"2270",2019-08-01 15:15:00,892
"2271",2019-08-01 15:30:00,164
"2272",2019-08-01 15:45:00,8
"2273",2019-08-01 16:00:00,0
"2274",2019-08-01 16:15:00,0
"2275",2019-08-01 16:30:00,0
"2276",2019-08-01 16:45:00,45
"2277",2019-08-01 17:00:00,0
"2278",2019-08-01 17:15:00,0
"2279",2019-08-01 17:30:00,0
"2280",2019-08-01 17:45:00,0
"2281",2019-08-01 18:00:00,8
"2282",2019-08-01 18:15:00,0
"2283",2019-08-01 18:30:00,29
"2284",2019-08-01 18:45:00,22
"2285",2019-08-01 19:00:00,289
"2286",2019-08-01 19:15:00,211
"2287",2019-08-01 19:30:00,239
"2288",2019-08-01 19:45:00,1132
"2289",2019-08-01 20:00:00,760
"2290",2019-08-01 20:15:00,793
"2291",2019-08-01 20:30:00,1092
"2292",2019-08-01 20:45:00,5
"2293",2019-08-01 21:00:00,0
"2294",2019-08-01 21:15:00,0
"2295",2019-08-01 21:30:00,28
"2296",2019-08-01 21:45:00,40
"2297",2019-08-01 22:00:00,6
"2298",2019-08-01 22:15:00,38
"2299",2019-08-01 22:30:00,0
"2300",2019-08-01 22:45:00,0
"2301",2019-08-01 23:00:00,0
"2302",2019-08-01 23:15:00,43
"2303",2019-08-01 23:30:00,347
"2304",2019-08-01 23:45:00,373
"2305",2019-08-02 00:00:00,40
"2306",2019-08-02 00:15:00,62
"2307",2019-08-02 00:30:00,21
"2308",2019-08-02 00:45:00,67
"2309",2019-08-02 01:00:00,0
"2310",2019-08-02 01:15:00,0
"2311",2019-08-02 01:30:00,0
"2312",2019-08-02 01:45:00,0
"2313",2019-08-02 02:00:00,6
"2314",2019-08-02 02:15:00,7
"2315",2019-08-02 02:30:00,0
"2316",2019-08-02 02:45:00,0
"2317",2019-08-02 03:00:00,0
"2318",2019-08-02 03:15:00,0
"2319",2019-08-02 03:30:00,0
"2320",2019-08-02 03:45:00,0
"2321",2019-08-02 04:00:00,0
"2322",2019-08-02 04:15:00,0
"2323",2019-08-02 04:30:00,0
"2324",2019-08-02 04:45:00,0
"2325",2019-08-02 05:00:00,0
"2326",2019-08-02 05:15:00,6
"2327",2019-08-02 05:30:00,0
"2328",2019-08-02 05:45:00,7
"2329",2019-08-02 06:00:00,0
"2330",2019-08-02 06:15:00,0
"2331",2019-08-02 06:30:00,115
"2332",2019-08-02 06:45:00,157
"2333",2019-08-02 07:00:00,293
"2334",2019-08-02 07:15:00,255
"2335",2019-08-02 07:30:00,21
"2336",2019-08-02 07:45:00,105
"2337",2019-08-02 08:00:00,331
"2338",2019-08-02 08:15:00,642
"2339",2019-08-02 08:30:00,280
"2340",2019-08-02 08:45:00,76
"2341",2019-08-02 09:00:00,361
"2342",2019-08-02 09:15:00,107
"2343",2019-08-02 09:30:00,9
"2344",2019-08-02 09:45:00,0
"2345",2019-08-02 10:00:00,0
"2346",2019-08-02 10:15:00,0
"2347",2019-08-02 10:30:00,0
"2348",2019-08-02 10:45:00,0
"2349",2019-08-02 11:00:00,112
"2350",2019-08-02 11:15:00,170
"2351",2019-08-02 11:30:00,18
"2352",2019-08-02 11:45:00,139
"2353",2019-08-02 12:00:00,731
"2354",2019-08-02 12:15:00,526
"2355",2019-08-02 12:30:00,74
"2356",2019-08-02 12:45:00,65
"2357",2019-08-02 13:00:00,79
"2358",2019-08-02 13:15:00,0
"2359",2019-08-02 13:30:00,0
"2360",2019-08-02 13:45:00,0
"2361",2019-08-02 14:00:00,0
"2362",2019-08-02 14:15:00,0
"2363",2019-08-02 14:30:00,0
"2364",2019-08-02 14:45:00,0
"2365",2019-08-02 15:00:00,0
"2366",2019-08-02 15:15:00,7
"2367",2019-08-02 15:30:00,0
"2368",2019-08-02 15:45:00,115
"2369",2019-08-02 16:00:00,222
"2370",2019-08-02 16:15:00,27
"2371",2019-08-02 16:30:00,35
"2372",2019-08-02 16:45:00,43
"2373",2019-08-02 17:00:00,79
"2374",2019-08-02 17:15:00,27
"2375",2019-08-02 17:30:00,232
"2376",2019-08-02 17:45:00,65
"2377",2019-08-02 18:00:00,38
"2378",2019-08-02 18:15:00,17
"2379",2019-08-02 18:30:00,46
"2380",2019-08-02 18:45:00,149
"2381",2019-08-02 19:00:00,76
"2382",2019-08-02 19:15:00,717
"2383",2019-08-02 19:30:00,108
"2384",2019-08-02 19:45:00,26
"2385",2019-08-02 20:00:00,450
"2386",2019-08-02 20:15:00,333
"2387",2019-08-02 20:30:00,54
"2388",2019-08-02 20:45:00,817
"2389",2019-08-02 21:00:00,6
"2390",2019-08-02 21:15:00,49
"2391",2019-08-02 21:30:00,6
"2392",2019-08-02 21:45:00,36
"2393",2019-08-02 22:00:00,618
"2394",2019-08-02 22:15:00,24
"2395",2019-08-02 22:30:00,0
"2396",2019-08-02 22:45:00,0
"2397",2019-08-02 23:00:00,0
"2398",2019-08-02 23:15:00,0
"2399",2019-08-02 23:30:00,0
"2400",2019-08-02 23:45:00,0
